"FilePath","PackageManager","PackageName","Version","Vulnerable","Details","MinimumPatchedVersion","LatestVersion","Status"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\esrecurse\package.json","npm","babel-preset-es2015","6.24.1","False","No vulnerabilities reported by npm audit for babel-preset-es2015@6.24.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\oidc-client\package.json","npm","babel-preset-es2015","6.6.0","False","No vulnerabilities reported by npm audit for babel-preset-es2015@6.6.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\symbol-observable\package.json","npm","babel-preset-es2015","6.9.0","False","No vulnerabilities reported by npm audit for babel-preset-es2015@6.9.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\symbol-observable\package.json","npm","babel-preset-es3","1.0.0","False","No vulnerabilities reported by npm audit for babel-preset-es3@1.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\uri-js\package.json","npm","babel-preset-latest","6.24.1","False","No vulnerabilities reported by npm audit for babel-preset-latest@6.24.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\cross-spawn\package.json","npm","babel-preset-moxy","3.1.0","False","No vulnerabilities reported by npm audit for babel-preset-moxy@3.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\esrecurse\package.json","npm","babel-register","6.24.1","False","No vulnerabilities reported by npm audit for babel-register@6.24.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\estraverse\package.json","npm","babel-register","6.3.13","False","No vulnerabilities reported by npm audit for babel-register@6.3.13",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\oidc-client\package.json","npm","babel-register","6.7.2","False","No vulnerabilities reported by npm audit for babel-register@6.7.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\engine.io-parser\package.json","npm","babelify","10.0.0","False","No vulnerabilities reported by npm audit for babelify@10.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\rimraf\node_modules\brace-expansion\package.json","npm","balanced-match","1.0.0","False","No vulnerabilities reported by npm audit for balanced-match@1.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\hdr-histogram-js\package.json","npm","base64-js","1.2.0","False","No vulnerabilities reported by npm audit for base64-js@1.2.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\buffer\package.json","npm","base64-js","1.3.1","False","No vulnerabilities reported by npm audit for base64-js@1.3.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\oidc-client\package.json","npm","base64-js","1.5.1","False","No vulnerabilities reported by npm audit for base64-js@1.5.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\engine.io\package.json","npm","base64id","2.0.0","False","No vulnerabilities reported by npm audit for base64id@2.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\braces\package.json","npm","bash-path","2.0.1","False","No vulnerabilities reported by npm audit for bash-path@2.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\serve-index\package.json","npm","batch","0.6.1","False","No vulnerabilities reported by npm audit for batch@0.6.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\humanize-ms\package.json","npm","beautify-benchmark","0.2.4","False","No vulnerabilities reported by npm audit for beautify-benchmark@0.2.4",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\mime\package.json","npm","benchmark","*","False","No vulnerabilities reported by npm audit for benchmark@*",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\escape-html\package.json","npm","benchmark","1.0.0","False","No vulnerabilities reported by npm audit for benchmark@1.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@angular-devkit\architect\node_modules\rxjs\package.json","npm","benchmark","2.1.0","False","No vulnerabilities reported by npm audit for benchmark@2.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\neo-async\package.json","npm","benchmark","2.1.1","False","No vulnerabilities reported by npm audit for benchmark@2.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\socket.io-parser\package.json","npm","benchmark","2.1.2","False","No vulnerabilities reported by npm audit for benchmark@2.1.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\cacache\node_modules\lru-cache\package.json","npm","benchmark","2.1.4","False","No vulnerabilities reported by npm audit for benchmark@2.1.4",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\kind-of\package.json","npm","benchmarked","2.0.0","False","No vulnerabilities reported by npm audit for benchmarked@2.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\fast-glob\package.json","npm","bencho","0.1.1","False","No vulnerabilities reported by npm audit for bencho@0.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@angular-devkit\schematics\node_modules\rxjs\package.json","npm","benchpress","2.0.0-beta.1","False","No vulnerabilities reported by npm audit for benchpress@2.0.0-beta.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\less\package.json","npm","benny","3.6.12","False","No vulnerabilities reported by npm audit for benny@3.6.12",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\hdr-histogram-js\package.json","npm","benny","3.6.14","False","No vulnerabilities reported by npm audit for benny@3.6.14",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\adjust-sourcemap-loader\node_modules\loader-utils\package.json","npm","big.js","5.2.2","False","No vulnerabilities reported by npm audit for big.js@5.2.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\is-binary-path\package.json","npm","binary-extensions","2.0.0","False","No vulnerabilities reported by npm audit for binary-extensions@2.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\node-gyp\package.json","npm","bindings","1.5.0","False","No vulnerabilities reported by npm audit for bindings@1.5.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\readable-stream\package.json","npm","bl","2.0.0","False","No vulnerabilities reported by npm audit for bl@2.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\ora\package.json","npm","bl","4.1.0","False","No vulnerabilities reported by npm audit for bl@4.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\neo-async\package.json","npm","bluebird","3.5.1","False","No vulnerabilities reported by npm audit for bluebird@3.5.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\terser-webpack-plugin\node_modules\ajv\package.json","npm","bluebird","3.5.3","False","No vulnerabilities reported by npm audit for bluebird@3.5.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\raw-body\package.json","npm","bluebird","3.7.2","False","No vulnerabilities reported by npm audit for bluebird@3.7.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\karma\package.json","npm","body-parser","1.19.0","False","No vulnerabilities reported by npm audit for body-parser@1.19.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\http-proxy-middleware\package.json","npm","body-parser","1.19.2","False","No vulnerabilities reported by npm audit for body-parser@1.19.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\needle\examples\stream-multiple\package.json","npm","body-parser","1.20.1","False","No vulnerabilities reported by npm audit for body-parser@1.20.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\express\package.json","npm","body-parser","1.20.2","False","No vulnerabilities reported by npm audit for body-parser@1.20.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\webpack-dev-server\package.json","npm","bonjour-service","1.0.11","False","No vulnerabilities reported by npm audit for bonjour-service@1.0.11",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\nth-check\package.json","npm","boolbase","1.0.0","False","No vulnerabilities reported by npm audit for boolbase@1.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\mini-css-extract-plugin\package.json","npm","bootstrap","4.6.2","False","No vulnerabilities reported by npm audit for bootstrap@4.6.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\package.json","npm","bootstrap","5.2.3","False","No vulnerabilities reported by npm audit for bootstrap@5.2.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\jquery\package.json","npm","bootstrap","5.3.0","False","No vulnerabilities reported by npm audit for bootstrap@5.3.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\less\package.json","npm","bootstrap-less-port","0.3.0","False","No vulnerabilities reported by npm audit for bootstrap-less-port@0.3.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\sass-loader\package.json","npm","bootstrap-sass","3.4.1","False","No vulnerabilities reported by npm audit for bootstrap-sass@3.4.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\sass-loader\package.json","npm","bootstrap-v4","npm:bootstrap@^4.5.3","False","No vulnerabilities reported by npm audit for bootstrap-v4@npm:bootstrap@^4.5.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\sass-loader\package.json","npm","bootstrap-v5","npm:bootstrap@^5.0.1","False","No vulnerabilities reported by npm audit for bootstrap-v5@npm:bootstrap@^5.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\node-gyp\node_modules\minimatch\package.json","npm","brace-expansion","1.1.7","False","No vulnerabilities reported by npm audit for brace-expansion@1.1.7",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\ignore-walk\node_modules\minimatch\package.json","npm","brace-expansion","2.0.1","False","No vulnerabilities reported by npm audit for brace-expansion@2.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\karma\package.json","npm","braces","3.0.2","False","No vulnerabilities reported by npm audit for braces@3.0.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\terser-webpack-plugin\node_modules\ajv\package.json","npm","brfs","2.0.0","False","No vulnerabilities reported by npm audit for brfs@2.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\debug\package.json","npm","brfs","2.0.1","False","No vulnerabilities reported by npm audit for brfs@2.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\http-proxy-middleware\package.json","npm","browser-sync","2.27.7","False","No vulnerabilities reported by npm audit for browser-sync@2.27.7",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\is-plain-object\package.json","npm","browserify","14.4.0","False","No vulnerabilities reported by npm audit for browserify@14.4.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\webpack\node_modules\ajv\package.json","npm","browserify","16.2.0","False","No vulnerabilities reported by npm audit for browserify@16.2.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\js-yaml\package.json","npm","browserify","16.2.2","False","No vulnerabilities reported by npm audit for browserify@16.2.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\karma\package.json","npm","browserify","16.2.3","False","No vulnerabilities reported by npm audit for browserify@16.2.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\base64-js\package.json","npm","browserify","16.3.0","False","No vulnerabilities reported by npm audit for browserify@16.3.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\eventemitter3\package.json","npm","browserify","16.5.0","False","No vulnerabilities reported by npm audit for browserify@16.5.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\err-code\package.json","npm","browserify","16.5.1","False","No vulnerabilities reported by npm audit for browserify@16.5.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\node-forge\package.json","npm","browserify","16.5.2","False","No vulnerabilities reported by npm audit for browserify@16.5.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\ajv\package.json","npm","browserify","17.0.0","False","No vulnerabilities reported by npm audit for browserify@17.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\source-map-support\package.json","npm","browserify","4.2.3","False","No vulnerabilities reported by npm audit for browserify@4.2.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\connect\node_modules\debug\package.json","npm","browserify","9.0.3","False","No vulnerabilities reported by npm audit for browserify@9.0.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\emojis-list\package.json","npm","browserify","latest","False","No vulnerabilities reported by npm audit for browserify@latest",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\update-browserslist-db\package.json","npm","browserslist",">= 4.21.0","False","No vulnerabilities reported by npm audit for browserslist@>= 4.21.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\webpack\package.json","npm","browserslist","4.14.5","False","No vulnerabilities reported by npm audit for browserslist@4.14.5",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\autoprefixer\package.json","npm","browserslist","4.20.2","False","No vulnerabilities reported by npm audit for browserslist@4.20.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@angular-devkit\build-angular\package.json","npm","browserslist","4.21.5","False","No vulnerabilities reported by npm audit for browserslist@4.21.5",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@babel\helper-compilation-targets\package.json","npm","browserslist","4.22.2","False","No vulnerabilities reported by npm audit for browserslist@4.22.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\core-js-compat\package.json","npm","browserslist","4.23.0","False","No vulnerabilities reported by npm audit for browserslist@4.23.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\resolve\test\resolver\nested_symlinks\mylib\package.json","npm","buffer","*","False","No vulnerabilities reported by npm audit for buffer@*",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\hpack.js\node_modules\readable-stream\package.json","npm","buffer","4.9.0","False","No vulnerabilities reported by npm audit for buffer@4.9.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\bl\package.json","npm","buffer","5.5.0","False","No vulnerabilities reported by npm audit for buffer@5.5.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\source-map-support\package.json","npm","buffer-from","1.0.0","False","No vulnerabilities reported by npm audit for buffer-from@1.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\pako\package.json","npm","buffer-from","1.1.1","False","No vulnerabilities reported by npm audit for buffer-from@1.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\ws\package.json","npm","bufferutil","4.0.1","False","No vulnerabilities reported by npm audit for bufferutil@4.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\magic-string\package.json","npm","bumpp","8.2.1","False","No vulnerabilities reported by npm audit for bumpp@8.2.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\webpack\package.json","npm","bundle-loader","0.5.6","False","No vulnerabilities reported by npm audit for bundle-loader@0.5.6",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\uuid\package.json","npm","bundlewatch","0.3.1","False","No vulnerabilities reported by npm audit for bundlewatch@0.3.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\bootstrap\package.json","npm","bundlewatch","0.3.3","False","No vulnerabilities reported by npm audit for bundlewatch@0.3.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\klona\package.json","npm","bundt","1.0.2","False","No vulnerabilities reported by npm audit for bundt@1.0.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\escalade\package.json","npm","bundt","1.1.1","False","No vulnerabilities reported by npm audit for bundt@1.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\compression\package.json","npm","bytes","3.0.0","False","No vulnerabilities reported by npm audit for bytes@3.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\raw-body\package.json","npm","bytes","3.1.2","False","No vulnerabilities reported by npm audit for bytes@3.1.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\colorette\package.json","npm","c8","*","False","No vulnerabilities reported by npm audit for c8@*",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\karma\node_modules\yargs\package.json","npm","c8","7.0.0","False","No vulnerabilities reported by npm audit for c8@7.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@discoveryjs\json-ext\package.json","npm","c8","7.10.0","False","No vulnerabilities reported by npm audit for c8@7.10.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@jridgewell\resolve-uri\package.json","npm","c8","7.11.0","False","No vulnerabilities reported by npm audit for c8@7.11.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\make-fetch-happen\node_modules\lru-cache\package.json","npm","c8","7.11.2","False","No vulnerabilities reported by npm audit for c8@7.11.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\path-scurry\package.json","npm","c8","7.12.0","False","No vulnerabilities reported by npm audit for c8@7.12.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\foreground-child\node_modules\signal-exit\package.json","npm","c8","7.13.0","False","No vulnerabilities reported by npm audit for c8@7.13.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\encoding\node_modules\iconv-lite\package.json","npm","c8","7.2.0","False","No vulnerabilities reported by npm audit for c8@7.2.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@isaacs\cliui\package.json","npm","c8","7.3.0","False","No vulnerabilities reported by npm audit for c8@7.3.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\yargs\package.json","npm","c8","7.7.0","False","No vulnerabilities reported by npm audit for c8@7.7.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@jridgewell\trace-mapping\package.json","npm","c8","9.0.0","False","No vulnerabilities reported by npm audit for c8@9.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\flatted\package.json","npm","c8","9.1.0","False","No vulnerabilities reported by npm audit for c8@9.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\make-fetch-happen\package.json","npm","cacache","16.1.0","False","No vulnerabilities reported by npm audit for cacache@16.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@sigstore\sign\node_modules\make-fetch-happen\package.json","npm","cacache","17.0.0","False","No vulnerabilities reported by npm audit for cacache@17.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@angular-devkit\build-angular\package.json","npm","cacache","17.0.4","False","No vulnerabilities reported by npm audit for cacache@17.0.4",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\socks-proxy-agent\package.json","npm","cacheable-lookup","latest","False","No vulnerabilities reported by npm audit for cacheable-lookup@latest",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\get-intrinsic\package.json","npm","call-bind","1.0.5","False","No vulnerabilities reported by npm audit for call-bind@1.0.5",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\side-channel\package.json","npm","call-bind","1.0.7","False","No vulnerabilities reported by npm audit for call-bind@1.0.7",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\parent-module\package.json","npm","callsites","3.0.0","False","No vulnerabilities reported by npm audit for callsites@3.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\log4js\package.json","npm","callsites","3.1.0","False","No vulnerabilities reported by npm audit for callsites@3.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@istanbuljs\load-nyc-config\package.json","npm","camelcase","5.3.1","False","No vulnerabilities reported by npm audit for camelcase@5.3.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\autoprefixer\package.json","npm","caniuse-lite","1.0.30001332","False","No vulnerabilities reported by npm audit for caniuse-lite@1.0.30001332",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\browserslist\package.json","npm","caniuse-lite","1.0.30001449","False","No vulnerabilities reported by npm audit for caniuse-lite@1.0.30001449",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\core-js-compat\node_modules\browserslist\package.json","npm","caniuse-lite","1.0.30001587","False","No vulnerabilities reported by npm audit for caniuse-lite@1.0.30001587",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\xhr2\package.json","npm","chai",">=4.2.0","False","No vulnerabilities reported by npm audit for chai@>=4.2.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\di\package.json","npm","chai","1.4.2","False","No vulnerabilities reported by npm audit for chai@1.4.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\esutils\package.json","npm","chai","1.7.2","False","No vulnerabilities reported by npm audit for chai@1.7.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\ansi-html-community\package.json","npm","chai","1.9.1","False","No vulnerabilities reported by npm audit for chai@1.9.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\utils-merge\package.json","npm","chai","1.x.x","False","No vulnerabilities reported by npm audit for chai@1.x.x",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\esrecurse\node_modules\estraverse\package.json","npm","chai","2.1.1","False","No vulnerabilities reported by npm audit for chai@2.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\symbol-observable\package.json","npm","chai","3.5.0","False","No vulnerabilities reported by npm audit for chai@3.5.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\external-editor\package.json","npm","chai","4.0.0","False","No vulnerabilities reported by npm audit for chai@4.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\terser-webpack-plugin\node_modules\ajv\package.json","npm","chai","4.0.1","False","No vulnerabilities reported by npm audit for chai@4.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\esrecurse\package.json","npm","chai","4.0.2","False","No vulnerabilities reported by npm audit for chai@4.0.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\oidc-client\node_modules\serialize-javascript\package.json","npm","chai","4.1.0","False","No vulnerabilities reported by npm audit for chai@4.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@angular-devkit\architect\node_modules\rxjs\package.json","npm","chai","4.1.2","False","No vulnerabilities reported by npm audit for chai@4.1.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\readdirp\package.json","npm","chai","4.2","False","No vulnerabilities reported by npm audit for chai@4.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\yargs-parser\package.json","npm","chai","4.2.0","False","No vulnerabilities reported by npm audit for chai@4.2.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\chokidar\package.json","npm","chai","4.3","False","No vulnerabilities reported by npm audit for chai@4.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\selfsigned\package.json","npm","chai","4.3.4","False","No vulnerabilities reported by npm audit for chai@4.3.4",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\inquirer\package.json","npm","chai","4.3.6","False","No vulnerabilities reported by npm audit for chai@4.3.6",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\typescript\package.json","npm","chai","latest","False","No vulnerabilities reported by npm audit for chai@latest",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\karma\package.json","npm","chai-as-promised","7.1.1","False","No vulnerabilities reported by npm audit for chai-as-promised@7.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\karma\package.json","npm","chai-subset","1.2.2","False","No vulnerabilities reported by npm audit for chai-subset@1.2.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\readdirp\package.json","npm","chai-subset","1.6","False","No vulnerabilities reported by npm audit for chai-subset@1.6",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\color-convert\package.json","npm","chalk","1.1.1","False","No vulnerabilities reported by npm audit for chalk@1.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\ansi-html-community\package.json","npm","chalk","1.1.3","False","No vulnerabilities reported by npm audit for chalk@1.1.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\wrap-ansi\node_modules\color-convert\package.json","npm","chalk","2.4.2","False","No vulnerabilities reported by npm audit for chalk@2.4.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\wrap-ansi-cjs\package.json","npm","chalk","4.0.0","False","No vulnerabilities reported by npm audit for chalk@4.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\karma\node_modules\cliui\package.json","npm","chalk","4.1.0","False","No vulnerabilities reported by npm audit for chalk@4.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\inquirer\package.json","npm","chalk","4.1.1","False","No vulnerabilities reported by npm audit for chalk@4.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@isaacs\cliui\node_modules\wrap-ansi\package.json","npm","chalk","4.1.2","False","No vulnerabilities reported by npm audit for chalk@4.1.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\inquirer\package.json","npm","chalk-pipe","5.1.1","False","No vulnerabilities reported by npm audit for chalk-pipe@5.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@babel\helper-string-parser\package.json","npm","charcodes","0.2.0","False","No vulnerabilities reported by npm audit for charcodes@0.2.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\external-editor\package.json","npm","chardet","0.7.0","False","No vulnerabilities reported by npm audit for chardet@0.7.0",,"N/A","Current"
